Id,TxnDate,Period,Entity,EntityName,BankAccountName,BankAccountMask,BankName,Description,Payee,Amount,TxnType,CategoryAccountNum,CategoryAccountName,Classification,CurrencyRef_value,ExchangeRate,AmountUSD,MatchStatus,ReferenceNumber,Cleared,ReviewNote,RunningBalance
800347,2025-07-12,2025-07,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-8061.37,Card Charge,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-8061.37,Matched,TEC-202507,True,,1905874.35
800341,2025-07-12,2025-07,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-11522.26,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-11522.26,Matched,TEC-202507,True,MISCODED,428162.66
800353,2025-07-12,2025-07,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-11059.6,Card Charge,6140,Office Supplies,Expense,EUR,1.09,-12054.97,Matched,TEC-202507,True,MISCODED,2169268.43
800360,2025-07-18,2025-07,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,SUNDANCE FACILITY SERVICES - REPAIRS & MAINTENANCE - FACILITIES,Sundance Facility Services,-6429.32,ACH Payment,6150,Repairs & Maintenance - Facilities,Expense,USD,1.0,-6429.32,Matched,OPX-202507,True,,2204717.24
800348,2025-07-18,2025-07,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,VERTEX TELECOM - TELECOM & INTERNET,Vertex Telecom,-7660.42,ACH Payment,6130,Telecom & Internet,Expense,USD,1.0,-7660.42,Matched,OPX-202507,True,,1898213.93
800342,2025-07-18,2025-07,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,CONSOLIDATED POWER & LIGHT - UTILITIES,Consolidated Power & Light,-12787.33,ACH Payment,6120,Utilities,Expense,USD,1.0,-12787.33,Matched,OPX-202507,True,,415375.33
800354,2025-07-18,2025-07,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,OFFICEWORKS SUPPLY CO - OFFICE SUPPLIES,OfficeWorks Supply Co,-11640.77,ACH Payment,6140,Office Supplies,Expense,EUR,1.09,-12688.44,Matched,OPX-202507,True,,2157627.66
800687,2025-07-24,2025-07,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ONLINE XFER - NO MEMO,,27502.03,Deposit,9000,Suspense / Ask My Accountant,Expense,USD,1.0,27502.03,Unmatched,,False,NEEDS CATEGORIZATION,1925715.96
800355,2025-07-26,2025-07,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,331736.54,Deposit,1100,Accounts Receivable,Asset,USD,1.0,331736.54,Matched,LBX-202507,True,,2536453.78
800343,2025-07-26,2025-07,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,413021.38,Deposit,1100,Accounts Receivable,Asset,USD,1.0,413021.38,Matched,LBX-202507,True,,2338737.34
800337,2025-07-26,2025-07,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,707554.04,Deposit,1100,Accounts Receivable,Asset,USD,1.0,707554.04,Matched,LBX-202507,True,,1122929.37
800349,2025-07-26,2025-07,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,334632.79,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,364749.74,Matched,LBX-202507,True,,2492260.45
800356,2025-07-28,2025-07,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-33330.25,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-33330.25,Matched,PR-202507,True,,2503123.53
800344,2025-07-28,2025-07,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-40288.48,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-40288.48,Matched,PR-202507,True,,2298448.86
800361,2025-07-28,2025-07,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Northstar Payroll Services,-170958.53,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-170958.53,Matched,MHG-202507,True,,342348.58
800338,2025-07-28,2025-07,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-71256.55,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-71256.55,Matched,PR-202507,True,,1051672.82
800350,2025-07-28,2025-07,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-54483.91,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-59387.46,Matched,PR-202507,True,,2437776.54
800382,2025-08-03,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-11894.38,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-11894.38,Matched,RNT-202508,True,,2491229.15
800370,2025-08-03,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-12430.88,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-12430.88,Matched,RNT-202508,True,,2286017.98
800364,2025-08-03,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-19230.67,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-19230.67,Matched,RNT-202508,True,,1032442.15
800376,2025-08-03,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-18071.2,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-19697.61,Matched,RNT-202508,True,,2419705.34
800383,2025-08-08,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-8714.32,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-8714.32,Matched,INS-202508,True,,2482514.83
800371,2025-08-08,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-8455.5,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-8455.5,Matched,INS-202508,True,,2277562.48
800365,2025-08-08,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-13223.0,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-13223.0,Matched,INS-202508,True,,1019219.15
800377,2025-08-08,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-13574.15,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-14795.82,Matched,INS-202508,True,,2406131.19
800384,2025-08-12,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-7841.92,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-7841.92,Matched,TEC-202508,True,,2474672.91
800372,2025-08-12,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-7506.72,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-7506.72,Matched,TEC-202508,True,MISCODED,2270055.76
800366,2025-08-12,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-12293.41,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-12293.41,Matched,TEC-202508,True,,1006925.74
800378,2025-08-12,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-10870.68,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,EUR,1.09,-11849.04,Matched,TEC-202508,True,,2395260.51
800683,2025-08-15,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,RETURNED ITEM - NSF,,-22025.2,Withdrawal,9000,Suspense / Ask My Accountant,Expense,EUR,1.09,-24007.47,Unmatched,,False,NEEDS CATEGORIZATION,2373235.31
800385,2025-08-18,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,HARRINGTON & BLAKE LLP - PROFESSIONAL FEES - LEGAL,Harrington & Blake LLP,-8236.32,ACH Payment,6300,Professional Fees - Legal,Expense,USD,1.0,-8236.32,Matched,OPX-202508,True,,2466436.59
800373,2025-08-18,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,SUNDANCE FACILITY SERVICES - REPAIRS & MAINTENANCE - FACILITIES,Sundance Facility Services,-7207.54,ACH Payment,6150,Repairs & Maintenance - Facilities,Expense,USD,1.0,-7207.54,Matched,OPX-202508,True,,2262848.22
800367,2025-08-18,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,OFFICEWORKS SUPPLY CO - OFFICE SUPPLIES,OfficeWorks Supply Co,-10492.83,ACH Payment,6140,Office Supplies,Expense,USD,1.0,-10492.83,Matched,OPX-202508,True,,996432.91
800379,2025-08-18,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,DATASTREAM ANALYTICS INC - DATA & MARKET INTELLIGENCE,Datastream Analytics Inc,-10656.15,ACH Payment,6220,Data & Market Intelligence,Expense,EUR,1.09,-11615.2,Matched,OPX-202508,True,,2362579.16
800380,2025-08-26,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,229036.75,Deposit,1100,Accounts Receivable,Asset,USD,1.0,229036.75,Matched,LBX-202508,True,,2695473.34
800368,2025-08-26,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,289195.64,Deposit,1100,Accounts Receivable,Asset,USD,1.0,289195.64,Matched,LBX-202508,True,,2552043.86
800362,2025-08-26,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,310310.39,Deposit,1100,Accounts Receivable,Asset,USD,1.0,310310.39,Matched,LBX-202508,True,,1306743.3
800374,2025-08-26,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,218109.83,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,237739.71,Matched,LBX-202508,True,,2580688.99
800381,2025-08-28,2025-08,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-39917.89,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-39917.89,Matched,PR-202508,True,,2655555.45
800369,2025-08-28,2025-08,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-41120.56,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-41120.56,Matched,PR-202508,True,,2510923.3
800386,2025-08-28,2025-08,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Grantham Audit Group,-176106.63,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-176106.63,Matched,MHG-202508,True,,166241.95
800363,2025-08-28,2025-08,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-68485.92,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-68485.92,Matched,PR-202508,True,,1238257.38
800375,2025-08-28,2025-08,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-57869.79,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-63078.07,Matched,PR-202508,True,,2522819.2
800407,2025-09-03,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-12316.21,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-12316.21,Matched,RNT-202509,True,,2643239.24
800395,2025-09-03,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-13944.7,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-13944.7,Matched,RNT-202509,True,,2496978.6
800389,2025-09-03,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21642.78,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-21642.78,Matched,RNT-202509,True,,1216614.6
800401,2025-09-03,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-19871.13,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-21659.53,Matched,RNT-202509,True,,2502948.07
800418,2025-09-05,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-14097.7,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-14097.7,Matched,LN-202509,True,,2629141.54
800417,2025-09-05,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-34732.1,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-34732.1,Matched,LN-202509,True,,2462246.5
800416,2025-09-05,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,FEDERATED EQUIP FINANCE - QUARTERLY NOTE PAYMENT,Federated Equipment Finance,-54820.82,ACH Payment,2410,Equipment Notes Payable,Liability,USD,1.0,-54820.82,Matched,LN-202509,True,,1161793.78
800408,2025-09-08,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-8551.41,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-8551.41,Matched,INS-202509,True,,2620590.13
800396,2025-09-08,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-9432.83,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-9432.83,Matched,INS-202509,True,,2452813.67
800390,2025-09-08,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-15391.5,ACH Payment,6500,Insurance - Liability & Cargo,Expense,USD,1.0,-15391.5,Matched,INS-202509,True,,1146402.28
800402,2025-09-08,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,Ironclad Insurance Brokers,-13868.22,ACH Payment,6500,Insurance - Liability & Cargo,Expense,EUR,1.09,-15116.36,Matched,INS-202509,True,,2489079.85
800409,2025-09-12,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-7773.1,ACH Payment,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-7773.1,Matched,TEC-202509,True,,2612817.03
800397,2025-09-12,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,NETSUITE SOLUTIONS PARTNER - SOFTWARE / IT,NetSuite Solutions Partner,-8352.4,ACH Payment,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-8352.4,Matched,TEC-202509,True,,2444461.27
800391,2025-09-12,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,RAMP FINANCIAL SOFTWARE - SOFTWARE / IT,Ramp Financial Software,-14355.3,ACH Payment,6200,Software Subscriptions - SaaS,Expense,USD,1.0,-14355.3,Matched,TEC-202509,True,,1132046.98
800403,2025-09-12,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-12013.02,ACH Payment,6140,Office Supplies,Expense,EUR,1.09,-13094.19,Matched,TEC-202509,True,MISCODED,2477066.83
800410,2025-09-18,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,BRIDGEPOINT CONSULTING - PROFESSIONAL FEES - CONSULTING,Bridgepoint Consulting,-7271.89,ACH Payment,6320,Professional Fees - Consulting,Expense,USD,1.0,-7271.89,Matched,OPX-202509,True,,2605545.14
800398,2025-09-18,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,HARRINGTON & BLAKE LLP - PROFESSIONAL FEES - LEGAL,Harrington & Blake LLP,-7582.86,ACH Payment,6300,Professional Fees - Legal,Expense,USD,1.0,-7582.86,Matched,OPX-202509,True,,2436878.41
800392,2025-09-18,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,DATASTREAM ANALYTICS INC - DATA & MARKET INTELLIGENCE,Datastream Analytics Inc,-14834.4,ACH Payment,6220,Data & Market Intelligence,Expense,USD,1.0,-14834.4,Matched,OPX-202509,True,,1117212.58
800404,2025-09-18,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,GRANTHAM AUDIT GROUP - PROFESSIONAL FEES - AUDIT & TAX,Grantham Audit Group,-11211.16,ACH Payment,6310,Professional Fees - Audit & Tax,Expense,EUR,1.09,-12220.17,Matched,OPX-202509,True,,2465855.67
800415,2025-09-25,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-377403.75,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-377403.75,Matched,APR-202509,True,,2228141.39
800413,2025-09-25,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-853084.6,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-853084.6,Matched,APR-202509,True,,1583793.81
800412,2025-09-25,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-1396976.59,ACH Payment,2000,Accounts Payable,Liability,USD,1.0,-1396976.59,Matched,APR-202509,True,,-279764.01
800414,2025-09-25,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,AP RUN - VENDOR BILL SETTLEMENT,Multiple vendors,-588661.82,ACH Payment,2000,Accounts Payable,Liability,EUR,1.09,-641641.38,Matched,APR-202509,True,,1877193.85
800405,2025-09-26,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,194923.56,Deposit,1100,Accounts Receivable,Asset,USD,1.0,194923.56,Matched,LBX-202509,True,,2423064.95
800393,2025-09-26,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,303680.14,Deposit,1100,Accounts Receivable,Asset,USD,1.0,303680.14,Matched,LBX-202509,True,,1887473.95
800387,2025-09-26,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,918436.43,Deposit,1100,Accounts Receivable,Asset,USD,1.0,918436.43,Matched,LBX-202509,True,,638672.42
800399,2025-09-26,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,ACH BATCH DEPOSIT - CUSTOMER RECEIPTS,Lockbox settlement,585635.43,Deposit,1100,Accounts Receivable,Asset,EUR,1.09,638342.62,Matched,LBX-202509,True,,2462829.28
800406,2025-09-28,2025-09,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-39999.93,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-39999.93,Matched,PR-202509,True,,2383065.02
800394,2025-09-28,2025-09,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-48088.97,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-48088.97,Matched,PR-202509,True,,1839384.98
800411,2025-09-28,2025-09,MHG,Meridian Holdings Group LLC,Operating Bank - Main,****4021,First Meridian Bank,CORPORATE OVERHEAD - SHARED SERVICES,Harrington & Blake LLP,-161893.41,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-161893.41,Matched,MHG-202509,True,,4348.54
800388,2025-09-28,2025-09,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-79233.16,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,USD,1.0,-79233.16,Matched,PR-202509,True,,559439.26
800400,2025-09-28,2025-09,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,"NORTHSTAR PAYROLL - WAGES, TAXES & BENEFITS",Northstar Payroll Services,-61499.62,ACH Payment,6000,"Salaries, Wages & Benefits",Expense,EUR,1.09,-67034.58,Matched,PR-202509,True,,2401329.66
800439,2025-10-03,2025-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-12942.25,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-12942.25,Matched,RNT-202510,True,,2370122.77
800427,2025-10-03,2025-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,GATEWAY INDUSTRIAL PARKS - MONTHLY RENT & OCCUPANCY,Gateway Industrial Parks,-15210.85,ACH Payment,6110,Rent - Warehouse & Yard,Expense,USD,1.0,-15210.85,Matched,RNT-202510,True,,1824174.13
800421,2025-10-03,2025-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-23352.67,ACH Payment,6100,Rent - Office,Expense,USD,1.0,-23352.67,Matched,RNT-202510,True,,536086.59
800433,2025-10-03,2025-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,STERLING PROPERTY HOLDINGS - MONTHLY RENT & OCCUPANCY,Sterling Property Holdings,-21357.5,ACH Payment,6100,Rent - Office,Expense,EUR,1.09,-23279.67,Matched,RNT-202510,True,,2379972.16
800440,2025-10-08,2025-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-8972.52,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-8972.52,Matched,INS-202510,True,,2361150.25
800428,2025-10-08,2025-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-10980.22,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-10980.22,Matched,INS-202510,True,,1813193.91
800422,2025-10-08,2025-10,MLG,Meridian Logistics LLC,Operating Bank - Main,****7734,First Meridian Bank,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-15481.54,ACH Payment,6510,Insurance - Workers Comp,Expense,USD,1.0,-15481.54,Matched,INS-202510,True,,520605.05
800434,2025-10-08,2025-10,NWC,Northwind Cargo B.V.,Operating Bank - Main,****9105,ING Zakelijk,INSURANCE PREMIUM INSTALLMENT,WorkSafe Comp Underwriters,-14749.06,ACH Payment,6510,Insurance - Workers Comp,Expense,EUR,1.09,-16076.47,Matched,INS-202510,True,,2365223.1
800441,2025-10-12,2025-10,APX,Apex Warehousing LLC,Operating Bank - Main,****5560,First Meridian Bank,CLOUDSPAN TECHNOLOGIES - SOFTWARE / IT,Cloudspan Technologies,-7577.69,ACH Payment,6210,IT Infrastructure & Cloud Hosting,Expense,USD,1.0,-7577.69,Matched,TEC-202510,True,,2353572.56
800429,2025-10-12,2025-10,CFS,Cascade Freight Systems Inc,Operating Bank - Main,****2298,Cascade Regional Bank,"CLOUDSPAN TECHNOLOGIES, INC. - SOFTWARE / IT","Cloudspan Technologies, Inc.",-8413.13,Card Charge,6140,Office Supplies,Expense,USD,1.0,-8413.13,Matched,TEC-202510,True,MISCODED,1804780.78
