JournalEntryId,DocNumber,TxnDate,Period,Entity,EntityName,AccountNum,AccountName,AccountType,Classification,Description,Debit,Credit,Amount,CurrencyRef_value,ExchangeRate,AmountUSD,VendorRef_name,CustomerRef_name,TxnSource,Adjustment,domain,sparse,SyncToken
7058,JE-7058,2025-02-28,2025-02,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-02,336235.82,0,336235.82,USD,1.0,336235.82,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7058,JE-7058,2025-02-28,2025-02,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-02,83637.39,0,83637.39,USD,1.0,83637.39,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7058,JE-7058,2025-02-28,2025-02,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-02,49923.31,0,49923.31,USD,1.0,49923.31,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7058,JE-7058,2025-02-28,2025-02,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-02,34425.84,0,34425.84,USD,1.0,34425.84,MidState Truck Repair,,Bill,,QBO,False,0
7058,JE-7058,2025-02-28,2025-02,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-02,0,504222.35,-504222.35,USD,1.0,-504222.35,,,Bill,,QBO,False,0
7059,JE-7059,2025-02-28,2025-02,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-02,84260.63,0,84260.63,USD,1.0,84260.63,Sentinel Freight Partners,,Bill,,QBO,False,0
7059,JE-7059,2025-02-28,2025-02,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-02,83395.02,0,83395.02,USD,1.0,83395.02,Fuel Express Supplier's,,Bill,,QBO,False,0
7059,JE-7059,2025-02-28,2025-02,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-02,89975.27,0,89975.27,USD,1.0,89975.27,,,Bill,,QBO,False,0
7059,JE-7059,2025-02-28,2025-02,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-02,32252.46,0,32252.46,USD,1.0,32252.46,MidState Truck Repair,,Bill,,QBO,False,0
7059,JE-7059,2025-02-28,2025-02,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-02,0,289883.37,-289883.37,USD,1.0,-289883.37,,,Bill,,QBO,False,0
7060,JE-7060,2025-02-28,2025-02,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-02,89199.27,0,89199.27,EUR,1.09,97227.21,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7060,JE-7060,2025-02-28,2025-02,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-02,47589.35,0,47589.35,EUR,1.09,51872.39,Meridian Customs Brokers,,Bill,,QBO,False,0
7060,JE-7060,2025-02-28,2025-02,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-02,25164.8,0,25164.8,EUR,1.09,27429.63,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7060,JE-7060,2025-02-28,2025-02,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-02,17573.86,0,17573.86,EUR,1.09,19155.51,Apex Staffing Solutions,,Bill,,QBO,False,0
7060,JE-7060,2025-02-28,2025-02,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-02,0,179527.28,-179527.28,EUR,1.09,-195684.73,,,Bill,,QBO,False,0
7061,JE-7061,2025-02-28,2025-02,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-02,68179.07,0,68179.07,USD,1.0,68179.07,Warehouse Temps Direct,,Bill,,QBO,False,0
7061,JE-7061,2025-02-28,2025-02,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-02,25959.06,0,25959.06,USD,1.0,25959.06,Apex Staffing Solutions,,Bill,,QBO,False,0
7061,JE-7061,2025-02-28,2025-02,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-02,19253.85,0,19253.85,USD,1.0,19253.85,Penske Equipment Leasing,,Bill,,QBO,False,0
7061,JE-7061,2025-02-28,2025-02,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-02,8999.53,0,8999.53,USD,1.0,8999.53,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7061,JE-7061,2025-02-28,2025-02,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-02,0,122391.51,-122391.51,USD,1.0,-122391.51,,,Bill,,QBO,False,0
7062,JE-7062,2025-03-31,2025-03,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-03,344887.93,0,344887.93,USD,1.0,344887.93,Ridgeway Carrier Network,,Bill,,QBO,False,0
7062,JE-7062,2025-03-31,2025-03,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-03,84829.61,0,84829.61,USD,1.0,84829.61,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7062,JE-7062,2025-03-31,2025-03,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-03,48203.64,0,48203.64,USD,1.0,48203.64,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7062,JE-7062,2025-03-31,2025-03,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-03,36021.08,0,36021.08,USD,1.0,36021.08,MidState Truck Repair,,Bill,,QBO,False,0
7062,JE-7062,2025-03-31,2025-03,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-03,0,513942.25,-513942.25,USD,1.0,-513942.25,,,Bill,,QBO,False,0
7063,JE-7063,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-03,88203.26,0,88203.26,USD,1.0,88203.26,Ridgeway Carrier Network,,Bill,,QBO,False,0
7063,JE-7063,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-03,85605.54,0,85605.54,USD,1.0,85605.54,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7063,JE-7063,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-03,94471.61,0,94471.61,USD,1.0,94471.61,,,Bill,,QBO,False,0
7063,JE-7063,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-03,33367.42,0,33367.42,USD,1.0,33367.42,MidState Truck Repair,,Bill,,QBO,False,0
7063,JE-7063,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-03,0,301647.83,-301647.83,USD,1.0,-301647.83,,,Bill,,QBO,False,0
7064,JE-7064,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-03,92088.22,0,92088.22,EUR,1.09,100376.16,Ridgeway Carrier Network,,Bill,,QBO,False,0
7064,JE-7064,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-03,51466.56,0,51466.56,EUR,1.09,56098.55,Meridian Customs Brokers,,Bill,,QBO,False,0
7064,JE-7064,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-03,26699.55,0,26699.55,EUR,1.09,29102.51,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7064,JE-7064,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-03,19585.62,0,19585.62,EUR,1.09,21348.32,Apex Staffing Solution,,Bill,,QBO,False,0
7064,JE-7064,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-03,0,189839.95,-189839.95,EUR,1.09,-206925.55,,,Bill,,QBO,False,0
7065,JE-7065,2025-03-31,2025-03,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-03,77467.53,0,77467.53,USD,1.0,77467.53,Warehouse Temps Direct,,Bill,,QBO,False,0
7065,JE-7065,2025-03-31,2025-03,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-03,31093.17,0,31093.17,USD,1.0,31093.17,Apex Staffing Solution,,Bill,,QBO,False,0
7065,JE-7065,2025-03-31,2025-03,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-03,23205.22,0,23205.22,USD,1.0,23205.22,Penske Equipment Leasing,,Bill,,QBO,False,0
7065,JE-7065,2025-03-31,2025-03,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-03,9988.47,0,9988.47,USD,1.0,9988.47,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7065,JE-7065,2025-03-31,2025-03,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-03,0,141754.39,-141754.39,USD,1.0,-141754.39,,,Bill,,QBO,False,0
7066,JE-7066,2025-03-31,2025-03,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - MLG Q1-2025,61443.91,0,61443.91,USD,1.0,61443.91,,,Journal Entry,,QBO,False,0
7066,JE-7066,2025-03-31,2025-03,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - CFS Q1-2025,35783.23,0,35783.23,USD,1.0,35783.23,,,Journal Entry,,QBO,False,0
7066,JE-7066,2025-03-31,2025-03,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - NWC Q1-2025,33432.49,0,33432.49,USD,1.0,33432.49,,,Journal Entry,,QBO,False,0
7066,JE-7066,2025-03-31,2025-03,MHG,Meridian Holdings Group LLC,1400,Due From Affiliates,Other Current Asset,Asset,IC management fee receivable - APX Q1-2025,20260.57,0,20260.57,USD,1.0,20260.57,,,Journal Entry,,QBO,False,0
7066,JE-7066,2025-03-31,2025-03,MHG,Meridian Holdings Group LLC,4950,Intercompany Management Fee Income,Income,Revenue,IC management fee income Q1-2025,0,150920.2,-150920.2,USD,1.0,-150920.2,,,Journal Entry,,QBO,False,0
7067,JE-7067,2025-03-31,2025-03,MLG,Meridian Logistics LLC,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q1-2025,61443.91,0,61443.91,USD,1.0,61443.91,,,Journal Entry,,QBO,False,0
7067,JE-7067,2025-03-31,2025-03,MLG,Meridian Logistics LLC,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q1-2025,0,61443.91,-61443.91,USD,1.0,-61443.91,,,Journal Entry,,QBO,False,0
7068,JE-7068,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q1-2025,35783.23,0,35783.23,USD,1.0,35783.23,,,Journal Entry,,QBO,False,0
7068,JE-7068,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q1-2025,0,35783.23,-35783.23,USD,1.0,-35783.23,,,Journal Entry,,QBO,False,0
7069,JE-7069,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q1-2025,30672.01,0,30672.01,EUR,1.09,33432.49,,,Journal Entry,,QBO,False,0
7069,JE-7069,2025-03-31,2025-03,NWC,Northwind Cargo B.V.,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q1-2025,0,30672.01,-30672.01,EUR,1.09,-33432.49,,,Journal Entry,,QBO,False,0
7070,JE-7070,2025-03-31,2025-03,APX,Apex Warehousing LLC,6800,Intercompany Management Fee Expense,Expense,Expense,IC management fee - MHG Q1-2025,20260.57,0,20260.57,USD,1.0,20260.57,,,Journal Entry,,QBO,False,0
7070,JE-7070,2025-03-31,2025-03,APX,Apex Warehousing LLC,2200,Due To Affiliates,Other Current Liability,Liability,IC payable - MHG Q1-2025,0,20260.57,-20260.57,USD,1.0,-20260.57,,,Journal Entry,,QBO,False,0
7071,JE-7071,2025-03-31,2025-03,MLG,Meridian Logistics LLC,4000,Revenue - Freight Brokerage,Income,Revenue,Reclass fuel surcharge out of line-haul Q1-2025,184716.24,0,184716.24,USD,1.0,184716.24,,,Journal Entry,,QBO,False,0
7071,JE-7071,2025-03-31,2025-03,MLG,Meridian Logistics LLC,4070,Revenue - Fuel Surcharge,Income,Revenue,Fuel surcharge revenue Q1-2025,0,184716.24,-184716.24,USD,1.0,-184716.24,,,Journal Entry,,QBO,False,0
7072,JE-7072,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,4000,Revenue - Freight Brokerage,Income,Revenue,Reclass fuel surcharge out of line-haul Q1-2025,152454.27,0,152454.27,USD,1.0,152454.27,,,Journal Entry,,QBO,False,0
7072,JE-7072,2025-03-31,2025-03,CFS,Cascade Freight Systems Inc,4070,Revenue - Fuel Surcharge,Income,Revenue,Fuel surcharge revenue Q1-2025,0,152454.27,-152454.27,USD,1.0,-152454.27,,,Journal Entry,,QBO,False,0
7073,JE-7073,2025-04-30,2025-04,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-04,340578.89,0,340578.89,USD,1.0,340578.89,Ridgeway Carrier Network,,Bill,,QBO,False,0
7073,JE-7073,2025-04-30,2025-04,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-04,89909.3,0,89909.3,USD,1.0,89909.3,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7073,JE-7073,2025-04-30,2025-04,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-04,51084.88,0,51084.88,USD,1.0,51084.88,Fuel Express Suppliers,,Bill,,QBO,False,0
7073,JE-7073,2025-04-30,2025-04,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-04,38448.82,0,38448.82,USD,1.0,38448.82,MidState Truck Repair,,Bill,,QBO,False,0
7073,JE-7073,2025-04-30,2025-04,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-04,0,520021.89,-520021.89,USD,1.0,-520021.89,,,Bill,,QBO,False,0
7074,JE-7074,2025-04-30,2025-04,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-04,91984.01,0,91984.01,USD,1.0,91984.01,Sentinel Freight Partners,,Bill,,QBO,False,0
7074,JE-7074,2025-04-30,2025-04,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-04,98072.16,0,98072.16,USD,1.0,98072.16,Fuel Express Suppliers,,Bill,,QBO,False,0
7074,JE-7074,2025-04-30,2025-04,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-04,97191.46,0,97191.46,USD,1.0,97191.46,,,Bill,,QBO,False,0
7074,JE-7074,2025-04-30,2025-04,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-04,39376.97,0,39376.97,USD,1.0,39376.97,MidState Truck Repair,,Bill,,QBO,False,0
7074,JE-7074,2025-04-30,2025-04,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-04,0,326624.6,-326624.6,USD,1.0,-326624.6,,,Bill,,QBO,False,0
7075,JE-7075,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-04,98618.31,0,98618.31,EUR,1.09,107493.95,Ridgeway Carrier Network,,Bill,,QBO,False,0
7075,JE-7075,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-04,51924.83,0,51924.83,EUR,1.09,56598.06,Meridian Customs Brokers,,Bill,,QBO,False,0
7075,JE-7075,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-04,28329.5,0,28329.5,EUR,1.09,30879.15,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7075,JE-7075,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-04,19507.75,0,19507.75,EUR,1.09,21263.44,Apex Staffing Solutions,,Bill,,QBO,False,0
7075,JE-7075,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-04,0,198380.38,-198380.38,EUR,1.09,-216234.62,,,Bill,,QBO,False,0
7076,JE-7076,2025-04-30,2025-04,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-04,75300.84,0,75300.84,USD,1.0,75300.84,Warehouse Temps Direct,,Bill,,QBO,False,0
7076,JE-7076,2025-04-30,2025-04,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-04,31079.82,0,31079.82,USD,1.0,31079.82,Apex Staffing Solution,,Bill,,QBO,False,0
7076,JE-7076,2025-04-30,2025-04,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-04,22025.82,0,22025.82,USD,1.0,22025.82,Penske Equipment Leasing,,Bill,,QBO,False,0
7076,JE-7076,2025-04-30,2025-04,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-04,10177.57,0,10177.57,USD,1.0,10177.57,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7076,JE-7076,2025-04-30,2025-04,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-04,0,138584.04,-138584.04,USD,1.0,-138584.04,,,Bill,,QBO,False,0
7077,JE-7077,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,7030,Unrealized FX Gain / (Loss),Other Income,Revenue,Unrealized FX revaluation EUR/USD 2025-04,3881.73,0,3881.73,EUR,1.09,4231.08,,,Journal Entry,,QBO,False,0
7077,JE-7077,2025-04-30,2025-04,NWC,Northwind Cargo B.V.,1100,Accounts Receivable,Accounts Receivable,Asset,AR revaluation 2025-04,0,3881.73,-3881.73,EUR,1.09,-4231.08,,,Journal Entry,,QBO,False,0
7078,JE-7078,2025-05-31,2025-05,MLG,Meridian Logistics LLC,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-05,351122.14,0,351122.14,USD,1.0,351122.14,Ridgeway Carrier Network,,Bill,,QBO,False,0
7078,JE-7078,2025-05-31,2025-05,MLG,Meridian Logistics LLC,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-05,84619.57,0,84619.57,USD,1.0,84619.57,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7078,JE-7078,2025-05-31,2025-05,MLG,Meridian Logistics LLC,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-05,51695.06,0,51695.06,USD,1.0,51695.06,Fuel Express Suppliers,,Bill,,QBO,False,0
7078,JE-7078,2025-05-31,2025-05,MLG,Meridian Logistics LLC,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-05,37492.39,0,37492.39,USD,1.0,37492.39,MidState Truck Repair,,Bill,,QBO,False,0
7078,JE-7078,2025-05-31,2025-05,MLG,Meridian Logistics LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-05,0,524929.16,-524929.16,USD,1.0,-524929.16,,,Bill,,QBO,False,0
7079,JE-7079,2025-05-31,2025-05,CFS,Cascade Freight Systems Inc,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-05,89331.57,0,89331.57,USD,1.0,89331.57,Trans-Atlantic Line Haul BV,,Bill,,QBO,False,0
7079,JE-7079,2025-05-31,2025-05,CFS,Cascade Freight Systems Inc,5020,COGS - Fuel,Cost of Goods Sold,Cost of Goods Sold,COGS - Fuel - 2025-05,92826.81,0,92826.81,USD,1.0,92826.81,FUEL EXPRESS SUPPLIERS INC,,Bill,,QBO,False,0
7079,JE-7079,2025-05-31,2025-05,CFS,Cascade Freight Systems Inc,5030,COGS - Driver Wages,Cost of Goods Sold,Cost of Goods Sold,COGS - Driver Wages - 2025-05,99386.7,0,99386.7,USD,1.0,99386.7,,,Bill,,QBO,False,0
7079,JE-7079,2025-05-31,2025-05,CFS,Cascade Freight Systems Inc,5070,COGS - Maintenance & Repairs,Cost of Goods Sold,Cost of Goods Sold,COGS - Maintenance & Repairs - 2025-05,35740.2,0,35740.2,USD,1.0,35740.2,MidState Truck Repair,,Bill,,QBO,False,0
7079,JE-7079,2025-05-31,2025-05,CFS,Cascade Freight Systems Inc,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-05,0,317285.28,-317285.28,USD,1.0,-317285.28,,,Bill,,QBO,False,0
7080,JE-7080,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,5000,COGS - Purchased Transportation,Cost of Goods Sold,Cost of Goods Sold,COGS - Purchased Transportation - 2025-05,96917.77,0,96917.77,EUR,1.09,105640.37,Ridgeway Carrier Network,,Bill,,QBO,False,0
7080,JE-7080,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,5110,COGS - Customs Duties & Brokerage,Cost of Goods Sold,Cost of Goods Sold,COGS - Customs Duties & Brokerage - 2025-05,52444.65,0,52444.65,EUR,1.09,57164.67,Meridian Customs Brokers,,Bill,,QBO,False,0
7080,JE-7080,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,5010,COGS - Owner Operator Settlements,Cost of Goods Sold,Cost of Goods Sold,COGS - Owner Operator Settlements - 2025-05,26485.5,0,26485.5,EUR,1.09,28869.2,Keystone Owner Operators LLC,,Bill,,QBO,False,0
7080,JE-7080,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-05,19829.72,0,19829.72,EUR,1.09,21614.4,Apex Staffing Solution,,Bill,,QBO,False,0
7080,JE-7080,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-05,0,195677.64,-195677.64,EUR,1.09,-213288.63,,,Bill,,QBO,False,0
7081,JE-7081,2025-05-31,2025-05,APX,Apex Warehousing LLC,5040,COGS - Warehouse Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Warehouse Labor - 2025-05,74233.57,0,74233.57,USD,1.0,74233.57,Warehouse Temps Direct,,Bill,,QBO,False,0
7081,JE-7081,2025-05-31,2025-05,APX,Apex Warehousing LLC,5050,COGS - Temp & Contract Labor,Cost of Goods Sold,Cost of Goods Sold,COGS - Temp & Contract Labor - 2025-05,32236.87,0,32236.87,USD,1.0,32236.87,Apex Staffing Solution,,Bill,,QBO,False,0
7081,JE-7081,2025-05-31,2025-05,APX,Apex Warehousing LLC,5060,COGS - Equipment Lease & Rental,Cost of Goods Sold,Cost of Goods Sold,COGS - Equipment Lease & Rental - 2025-05,22694.29,0,22694.29,USD,1.0,22694.29,Penske Equipment Leasing,,Bill,,QBO,False,0
7081,JE-7081,2025-05-31,2025-05,APX,Apex Warehousing LLC,5090,COGS - Cargo Claims & Damages,Cost of Goods Sold,Cost of Goods Sold,COGS - Cargo Claims & Damages - 2025-05,10071.28,0,10071.28,USD,1.0,10071.28,Cargo Claims Adjusters Inc,,Bill,,QBO,False,0
7081,JE-7081,2025-05-31,2025-05,APX,Apex Warehousing LLC,2000,Accounts Payable,Accounts Payable,Liability,Accrue direct costs 2025-05,0,139236.01,-139236.01,USD,1.0,-139236.01,,,Bill,,QBO,False,0
7082,JE-7082,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,7030,Unrealized FX Gain / (Loss),Other Income,Revenue,Unrealized FX revaluation EUR/USD 2025-05,0,25123.4,-25123.4,EUR,1.09,-27384.51,,,Journal Entry,,QBO,False,0
7082,JE-7082,2025-05-31,2025-05,NWC,Northwind Cargo B.V.,1100,Accounts Receivable,Accounts Receivable,Asset,AR revaluation 2025-05,25123.4,0,25123.4,EUR,1.09,27384.51,,,Journal Entry,,QBO,False,0
